index,tails,LargestTailStreak,LargestHeadStreak
1662,2,1,2
1663,1,1,2
1664,2,2,3
1665,3,1,1
1666,0,0,3
1667,3,1,1
1668,1,1,3
1669,3,1,1
1670,5,5,2
1671,4,2,2
1672,5,3,2
1673,10,6,1
1674,1,1,2
1675,6,4,1
1676,3,3,3
1677,2,2,2
1678,5,4,1
1679,4,3,1
1680,2,2,2
1681,3,2,2
1682,0,0,3
1683,2,2,2
1684,4,4,2
1685,5,5,2
1686,3,1,1
1687,7,5,2
1688,6,6,3
1689,4,2,1
1690,3,3,2
1691,0,0,3
1692,3,3,2
1693,4,3,2
1694,1,1,3
1695,1,1,3
1696,2,1,1
1697,1,1,3
1698,4,4,2
1699,4,2,1
1700,3,3,2
1701,4,2,2
1702,2,2,3
1703,0,0,3
1704,2,2,2
1705,4,4,2
1706,5,4,2
1707,7,4,1
1708,4,3,1
1709,3,2,1
1710,2,2,2
1711,5,3,2
1712,3,2,2
1713,3,2,2
1714,1,1,3
1715,1,1,3
1716,3,3,3
1717,2,2,2
1718,6,4,1
1719,0,0,3
1720,0,0,3
1721,0,0,3
1722,2,1,1
1723,1,1,2
1724,2,2,2
1725,2,2,2
1726,3,3,2
1727,2,2,2
1728,4,4,3
1729,4,3,1
1730,4,3,2
1731,0,0,3
1732,0,0,3
1733,5,4,2
1734,3,2,1
1735,1,1,2
1736,4,2,2
1737,2,1,1
1738,2,1,1
1739,1,1,2
1740,5,5,2
1741,3,2,2
1742,3,3,2
1743,11,6,1
1744,3,1,1
1745,1,1,3
1746,3,3,2
1747,1,1,2
1748,0,0,3
1749,0,0,3
1750,2,1,1
1751,1,1,3
1752,4,2,2
1753,4,3,1
1754,2,2,3
1755,9,5,1
1756,1,1,2
1757,2,1,2
1758,3,3,2
1759,3,2,1
1760,0,0,3
1761,8,6,2
1762,0,0,3
1763,2,1,2
1764,5,3,1
1765,0,0,3
1766,1,1,3
1767,4,2,1
1768,18,15,1
1769,8,5,2
1770,4,2,1
1771,6,2,1
1772,4,2,2
1773,2,1,1
1774,5,3,2
1775,7,4,2
1776,5,2,1
1777,2,1,2
1778,6,4,1
1779,9,8,2
1780,1,1,3
1781,1,1,3
1782,2,2,2
1783,4,4,2
1784,10,9,1
1785,2,2,2
1786,2,1,2
1787,0,0,3
1788,4,3,1
1789,9,7,2
1790,2,1,1
1791,2,2,2
1792,4,4,3
1793,3,3,2
1794,4,4,2
1795,1,1,2
1796,2,1,1
1797,0,0,3
1798,0,0,3
1799,5,3,1
1800,2,1,1
1801,1,1,2
1802,3,3,3
1803,2,2,2
1804,3,2,2
1805,3,3,3
1806,2,1,2
1807,3,3,2
1808,6,3,1
1809,0,0,3
1810,2,1,2
1811,1,1,2
1812,4,3,1
1813,0,0,3
1814,0,0,3
1815,2,2,2
1816,5,4,1
1817,1,1,3
1818,6,5,1
1819,3,1,1
1820,2,1,2
1821,2,2,3
1822,2,2,2
1823,0,0,3
1824,0,0,3
1825,2,1,2
1826,3,2,2
1827,1,1,3
1828,4,3,2
1829,3,3,2
1830,3,3,2
1831,3,2,1
1832,1,1,2
1833,2,1,2
1834,4,3,2
1835,2,1,2
1836,1,1,2
1837,2,1,2
1838,3,3,2
1839,1,1,2
1840,0,0,3
1841,4,2,1
1842,3,2,2
1843,4,3,2
1844,0,0,3
1845,1,1,2
1846,10,7,2
1847,4,4,3
1848,0,0,3
1849,2,1,2
1850,3,2,2
1851,1,1,3
1852,0,0,3
1853,3,2,2
1854,3,3,2
1855,4,4,2
1856,6,4,2
1857,11,5,1
1858,3,2,2
1859,2,2,2
1860,2,1,2
1861,1,1,2
1862,5,4,2
1863,2,2,2
1864,1,1,2
1865,3,3,2
1866,2,1,2
1867,1,1,3
1868,3,2,2
1869,5,3,1
1870,5,5,2
1871,4,2,2
1872,2,2,2
1873,2,2,2
1874,6,4,1
1875,4,3,1
1876,3,3,3
1877,2,1,1
1878,2,1,2
1879,6,4,1
1880,3,3,2
1881,2,2,2
1882,4,3,2
1883,0,0,3
1884,4,2,1
1885,2,1,2
1886,0,0,3
1887,2,2,2
1888,1,1,3
1889,0,0,3
1890,1,1,3
1891,0,0,3
1892,5,2,1
1893,0,0,3
1894,2,2,3
1895,4,2,1
1896,5,4,1
1897,6,4,1
1898,0,0,3
1899,4,3,2
1900,3,1,1
1901,8,5,1
1902,1,1,2
1903,5,3,1
1904,3,2,2
1905,3,2,1
1906,5,4,2
1907,1,1,2
1908,8,6,2
1909,1,1,3
1910,5,3,1
1911,2,2,3
1912,5,4,1
1913,0,0,3
1914,2,2,2
1915,5,2,1
1916,2,1,2
1917,2,1,1
1918,2,1,2
1919,3,2,2
1920,3,3,3
1921,10,5,1
1922,1,1,2
1923,0,0,3
1924,7,5,1
1925,0,0,3
1926,6,5,2
1927,5,4,2
1928,3,3,2
1929,3,3,2
1930,2,2,2
1931,3,3,2
1932,2,1,1
1933,1,1,2
1934,3,3,3
1935,1,1,2
1936,4,2,1
1937,3,2,2
1938,4,2,2
1939,3,3,3
1940,1,1,2
1941,7,4,1
1942,2,2,2
1943,4,3,1
1944,2,1,1
1945,0,0,3
1946,4,2,2
1947,0,0,3
1948,0,0,3
1949,3,1,1
1950,3,2,1
1951,3,2,2
1952,1,1,2
1953,1,1,2
1954,9,5,1
1955,5,3,1
1956,0,0,3
1957,4,3,2
1958,1,1,2
1959,3,2,2
1960,6,3,2
1961,5,4,2
1962,1,1,3
1963,1,1,2
1964,1,1,2
1965,8,6,2
1966,4,2,2
1967,2,2,3
1968,2,2,3
1969,3,2,2
1970,2,1,2
1971,2,1,2
1972,0,0,3
1973,8,7,1
1974,9,5,1
1975,1,1,3
1976,6,5,2
1977,0,0,3
1978,2,2,2
1979,9,7,1
1980,1,1,2
1981,5,4,1
1982,7,6,2
1983,2,2,2
1984,3,2,2
1985,2,1,2
1986,1,1,2
1987,4,3,1
1988,5,3,2
1989,6,3,1
1990,6,4,1
1991,0,0,3
1992,4,2,1
1993,1,1,2
1994,1,1,2
1995,2,2,2
1996,3,1,1
1997,4,2,1
1998,9,4,1
1999,4,2,1
2000,1,1,2
2001,1,1,3
2002,1,1,3
2003,2,1,2
2004,5,4,1
2005,6,6,2
2006,0,0,3
2007,7,6,2
2008,1,1,3
2009,1,1,2
2010,2,1,2
2011,1,1,2
2012,4,3,1
2013,2,1,2
2014,4,2,1
2015,2,1,2
2016,2,2,3
2017,3,2,2
2018,4,4,3
2019,2,1,2
2020,3,2,2
2021,4,2,2
2022,4,3,2
2023,2,1,2
2024,7,4,2
2025,1,1,2
2026,9,5,1
2027,2,1,1
2028,2,2,2
2029,3,2,2
2030,5,4,2
2031,1,1,3
2032,0,0,3
2033,1,1,2
2034,4,3,2
2035,1,1,2
2036,2,1,2
2037,3,2,2
2038,3,2,2
2039,4,2,1
2040,5,2,1
2041,5,3,2
2042,5,4,2
2043,3,2,2
2044,0,0,3
2045,2,2,2
2046,4,2,1
2047,3,1,1
2048,13,6,1
2049,7,4,1
2050,2,1,2
2051,2,1,1
2052,1,1,2
2053,5,2,1
2054,0,0,3
2055,4,4,2
2056,2,2,2
2057,2,1,1
2058,5,4,2
2059,2,1,2
2060,3,2,2
2061,2,2,3
2062,5,3,2
2063,4,3,2
2064,3,2,2
2065,2,2,2
2066,9,6,1
2067,2,1,2
2068,1,1,2
2069,2,2,3
2070,3,3,2
2071,0,0,3
2072,1,1,2
2073,1,1,2
2074,9,6,1
2075,1,1,3
2076,1,1,2
2077,2,1,2
2078,4,2,1
2079,0,0,3
2080,0,0,3
2081,5,4,2
2082,1,1,3
2083,4,2,1
2084,3,1,1
2085,4,2,2
2086,2,2,2
2087,0,0,3
2088,1,1,3
2089,1,1,2
2090,0,0,3
2091,4,2,1
2092,7,4,1
2093,6,4,2
2094,5,3,1
2095,1,1,2
2096,6,3,2
2097,3,3,3
2098,1,1,2
2099,6,4,1
2100,10,7,1
2101,3,3,3
2102,7,5,2
2103,0,0,3
2104,3,3,3
2105,1,1,2
2106,3,2,2
2107,1,1,2
2108,4,2,1
2109,0,0,3
2110,0,0,3
2111,2,2,2
2112,5,3,1
2113,0,0,3
2114,0,0,3
2115,5,4,2
2116,2,2,2
2117,2,1,2
2118,3,2,1
2119,3,2,1
2120,1,1,2
2121,1,1,2
2122,2,1,2
2123,0,0,3
2124,7,7,2
2125,7,4,1
2126,1,1,3
2127,4,2,2
2128,1,1,2
2129,2,1,2
2130,1,1,2
2131,3,3,2
2132,2,1,2
2133,1,1,3
2134,4,4,3
2135,11,10,1
2136,4,4,3
2137,2,1,2
2138,0,0,3
2139,4,3,2
2140,3,2,1
2141,3,2,2
2142,1,1,3
2143,0,0,3
2144,0,0,3
2145,1,1,3
2146,5,3,1
2147,1,1,2
2148,1,1,2
2149,4,3,2
2150,3,2,1
2151,3,2,2
2152,1,1,2
2153,4,3,2
2154,1,1,3
2155,0,0,3
2156,4,3,2
2157,0,0,3
2158,3,3,3
2159,1,1,3
2160,4,2,1
2161,0,0,3
2162,1,1,2
2163,11,5,1
2164,2,2,2
2165,4,4,3
2166,3,3,2
2167,5,4,1
2168,3,1,1
2169,7,4,2
2170,1,1,3
2171,3,2,2
2172,2,2,2
2173,1,1,2
2174,2,2,3
2175,6,6,3
2176,2,1,2
2177,0,0,3
2178,3,2,2
2179,0,0,3
2180,0,0,3
2181,1,1,2
2182,3,3,2
2183,6,3,2
2184,2,2,2
2185,3,3,2
2186,2,1,1
2187,3,1,1
2188,3,2,2
2189,1,1,2
2190,4,2,1
2191,3,1,1
2192,0,0,3
2193,6,4,2
2194,0,0,3
2195,1,1,3
2196,3,2,1
2197,2,2,3
2198,9,4,1
2199,5,5,2
2200,0,0,3
2201,1,1,2
2202,0,0,3
2203,0,0,3
2204,2,2,2
2205,2,1,2
2206,2,2,3
2207,3,3,2
2208,0,0,3
2209,4,2,1
2210,1,1,2
2211,6,3,1
2212,2,1,2
2213,2,1,2
2214,1,1,3
2215,7,4,1
2216,5,4,2
2217,3,3,3
2218,2,1,2
2219,5,4,2
2220,3,2,1
2221,2,1,2
2222,1,1,2
2223,6,6,2
2224,5,2,1
2225,2,1,1
2226,1,1,3
2227,5,3,1
2228,3,2,2
2229,1,1,2
2230,3,2,2
2231,4,3,2
2232,2,2,2
2233,0,0,3
2234,3,2,2
2235,4,4,2
2236,2,1,2
2237,2,2,2
2238,2,2,3
2239,8,4,1
2240,1,1,2
2241,3,3,2
2242,1,1,3
2243,7,6,2
2244,1,1,3
2245,0,0,3
2246,1,1,3
2247,4,3,2
2248,2,1,1
2249,2,1,2
2250,4,2,1
2251,1,1,2
2252,0,0,3
2253,1,1,2
2254,3,2,2
2255,6,4,2
2256,6,5,2
2257,3,2,2
2258,5,3,1
2259,0,0,3
2260,1,1,2
2261,1,1,3
2262,2,2,3
2263,3,2,2
2264,3,2,2
2265,0,0,3
2266,5,3,2
2267,1,1,2
2268,6,4,2
2269,1,1,2
2270,2,2,2
2271,4,3,2
2272,0,0,3
2273,4,4,2
2274,2,2,3
2275,3,2,1
2276,4,4,2
2277,5,4,1
2278,2,1,2
2279,5,3,1
2280,1,1,2
2281,5,4,2
2282,1,1,2
2283,0,0,3
2284,3,2,2
2285,4,3,2
2286,3,2,2
2287,2,1,2
2288,4,4,2
2289,7,3,1
2290,3,2,1
2291,3,2,2
2292,1,1,3
2293,3,2,2
2294,1,1,2
2295,8,7,2
2296,3,3,3
2297,12,7,1
2298,2,2,3
2299,2,1,1
2300,6,4,2
2301,3,2,1
2302,4,2,1
2303,1,1,2
2304,3,3,2
2305,10,5,1
2306,0,0,3
2307,3,2,2
2308,9,6,1
2309,5,4,2
2310,0,0,3
2311,7,5,2
2312,1,1,2
2313,2,2,2
2314,5,3,2
2315,2,2,2
2316,0,0,3
2317,1,1,3
2318,2,2,2
2319,3,2,2
2320,2,1,2
2321,7,4,1
2322,2,1,2
2323,7,7,2
2324,3,3,2
2325,0,0,3
2326,3,3,3
2327,1,1,3
2328,3,2,1
2329,2,2,2
2330,4,4,3
2331,1,1,3
2332,6,4,1
2333,4,2,1
2334,2,1,1
2335,0,0,3
2336,0,0,3
2337,0,0,3
2338,4,2,1
2339,3,2,2
2340,4,3,2
2341,4,2,2
2342,4,2,1
2343,1,1,2
2344,3,2,2
2345,3,2,2
2346,0,0,3
2347,1,1,3
2348,1,1,3
2349,4,2,2
2350,7,6,2
2351,3,3,2
2352,4,2,2
2353,4,4,3
2354,3,3,2
2355,3,1,1
2356,3,2,2
2357,4,4,2
2358,6,3,2
2359,1,1,2
2360,1,1,2
2361,1,1,2
2362,5,3,1
2363,11,9,1
2364,2,1,2
2365,2,2,2
2366,2,2,3
2367,1,1,2
2368,6,6,3
2369,4,3,1
2370,1,1,2
2371,5,4,2
2372,2,2,3
2373,8,5,2
2374,1,1,2
2375,4,2,1
2376,3,2,2
2377,4,3,2
2378,2,2,3
2379,1,1,3
2380,0,0,3
2381,2,2,2
2382,4,2,2
2383,6,5,2
2384,1,1,2
2385,8,5,1
2386,2,2,3
2387,5,3,1
2388,2,1,1
2389,1,1,2
2390,2,2,2
2391,1,1,2
2392,8,4,2
2393,1,1,2
2394,1,1,3
2395,1,1,3
2396,6,4,1
2397,4,2,1
2398,2,2,2
2399,1,1,3
2400,2,1,2
2401,6,4,1
2402,7,4,2
2403,1,1,2
2404,0,0,3
2405,6,5,1
2406,1,1,2
2407,2,1,1
2408,2,2,2
2409,3,2,2
2410,2,2,2
2411,5,5,3
2412,2,2,2
2413,1,1,2
2414,1,1,2
2415,0,0,3
2416,3,2,2
2417,0,0,3
2418,1,1,2
2419,0,0,3
2420,6,4,1
2421,0,0,3
2422,1,1,2
2423,8,3,1
2424,1,1,2
2425,1,1,2
2426,5,4,1
2427,6,4,2
2428,5,3,2
2429,5,5,2
2430,1,1,2
2431,4,2,1
2432,7,4,1
2433,2,2,2
2434,0,0,3
2435,8,6,2
2436,0,0,3
2437,3,2,2
2438,2,2,2
2439,1,1,3
2440,5,4,1
2441,5,5,2
2442,6,6,2
2443,2,2,3
2444,1,1,2
2445,5,3,1
2446,0,0,3
2447,5,3,1
2448,2,1,2
2449,0,0,3
2450,1,1,2
2451,4,3,2
2452,5,3,2
2453,8,4,2
2454,6,4,2
2455,1,1,2
2456,2,2,2
2457,1,1,2
2458,1,1,2
2459,5,4,2
2460,1,1,2
2461,1,1,2
2462,7,5,1
2463,1,1,3
2464,0,0,3
2465,2,2,2
2466,3,2,1
2467,2,1,2
2468,4,2,1
2469,4,3,2
2470,7,5,1
2471,2,1,1
2472,6,6,3
2473,8,6,2
2474,3,2,1
2475,1,1,2
2476,4,4,2
2477,2,1,1
2478,1,1,3
2479,1,1,2
2480,0,0,3
2481,3,3,2
2482,4,2,1
2483,6,3,1
2484,4,3,2
2485,8,6,1
2486,0,0,3
2487,4,2,1
2488,6,3,1
2489,4,2,1
2490,6,3,2
2491,3,1,1
2492,3,2,2
2493,1,1,3
2494,2,2,3
2495,0,0,3
2496,5,2,1
2497,1,1,2
2498,0,0,3
2499,1,1,2
2500,2,1,2
2501,3,2,1
2502,6,6,3
2503,1,1,3
2504,1,1,3
2505,1,1,2
2506,3,3,2
2507,1,1,2
2508,5,3,1
2509,5,4,2
2510,1,1,2
2511,3,1,1
2512,2,2,2
2513,0,0,3
2514,1,1,2
2515,2,1,1
2516,2,2,2
2517,1,1,2
2518,3,2,2
2519,3,3,2
2520,3,2,2
2521,4,4,2
2522,6,4,1
2523,11,9,1
2524,4,4,2
2525,6,3,1
2526,6,2,1
2527,8,5,2
2528,2,1,2
2529,3,2,2
2530,6,2,1
2531,1,1,3
2532,2,1,2
2533,4,3,2
2534,1,1,2
2535,7,5,1
2536,1,1,2
2537,1,1,2
2538,4,3,2
2539,4,4,3
2540,0,0,3
2541,1,1,2
2542,2,2,3
2543,0,0,3
2544,4,2,1
2545,3,3,3
2546,2,1,2
2547,3,3,2
2548,1,1,2
2549,0,0,3
2550,7,4,2
2551,7,4,1
2552,12,7,1
2553,2,2,2
2554,3,1,1
2555,7,3,1
2556,3,1,1
2557,4,2,1
2558,8,5,1
2559,4,4,2
2560,4,3,2
2561,5,3,1
2562,1,1,3
2563,0,0,3
2564,0,0,3
2565,2,1,2
2566,6,5,2
2567,2,1,2
2568,1,1,2
2569,1,1,2
2570,3,3,2
2571,2,2,3
2572,6,4,2
2573,5,2,1
2574,1,1,2
2575,7,5,1
2576,14,11,2
2577,1,1,2
2578,4,4,3
2579,1,1,2
2580,3,2,1
2581,0,0,3
2582,4,2,1
2583,2,2,3
2584,6,3,1
2585,1,1,2
2586,0,0,3
2587,4,2,1
2588,0,0,3
2589,1,1,2
2590,4,3,1
2591,2,1,2
2592,6,5,2
2593,4,2,1
2594,3,2,1
2595,0,0,3
2596,4,3,1
2597,2,2,2
2598,2,1,1
2599,1,1,2
2600,5,3,1
2601,4,4,3
2602,4,3,2
2603,5,2,1
2604,2,1,1
2605,2,2,2
2606,8,7,2
2607,3,2,2
2608,0,0,3
2609,6,4,2
2610,4,3,2
2611,6,4,1
2612,5,3,1
2613,4,3,2
2614,0,0,3
2615,2,1,2
2616,7,4,1
2617,2,2,2
2618,3,2,1
2619,1,1,2
2620,1,1,2
2621,3,1,1
2622,3,2,2
2623,5,3,2
2624,3,2,1
2625,0,0,3
2626,3,2,1
2627,7,6,2
2628,6,6,2
2629,10,6,1
2630,1,1,2
2631,1,1,2
2632,1,1,2
2633,1,1,2
2634,2,1,1
2635,1,1,2
2636,3,3,2
2637,6,5,1
2638,2,2,2
2639,3,2,2
2640,4,4,2
2641,10,7,1
2642,1,1,2
2643,2,1,1
2644,3,2,2
2645,1,1,3
2646,1,1,3
2647,1,1,2
2648,1,1,3
2649,0,0,3
2650,5,2,1
2651,3,2,1
2652,1,1,2
2653,0,0,3
2654,3,2,2
2655,2,1,1
2656,9,5,1
2657,3,2,2
2658,10,6,1
2659,3,2,1
2660,1,1,3
2661,2,1,2
2662,3,2,1
2663,6,3,2
2664,3,2,2
2665,1,1,2
2666,1,1,2
2667,1,1,2
2668,1,1,3
2669,4,3,2
2670,1,1,2
2671,3,3,2
2672,5,5,2
2673,19,19,3
2674,1,1,3
2675,2,1,1
2676,2,1,2
2677,3,2,2
2678,2,2,2
2679,1,1,3
2680,2,1,1
2681,4,2,1
2682,6,3,1
2683,2,2,2
2684,2,1,1
2685,4,3,1
2686,1,1,2
2687,9,4,1
2688,7,4,2
2689,1,1,2
2690,4,3,1
2691,3,1,1
2692,6,4,1
2693,5,4,1
2694,1,1,3
2695,2,1,2
2696,1,1,3
2697,1,1,2
2698,2,1,1
2699,1,1,3
2700,1,1,3
2701,3,3,2
2702,2,2,2
2703,4,2,1
2704,2,2,2
2705,0,0,3
2706,4,4,3
2707,2,1,2
2708,2,2,2
2709,2,2,2
2710,0,0,3
2711,1,1,3
2712,0,0,3
2713,9,4,1
2714,2,1,1
2715,3,2,2
2716,3,3,3
2717,3,3,2
2718,3,2,1
2719,4,3,2
2720,4,2,1
2721,18,9,1
2722,2,1,2
2723,1,1,3
2724,3,2,1
2725,3,2,2
2726,3,2,1
2727,4,3,1
2728,6,4,2
2729,1,1,2
2730,6,3,2
2731,4,3,2
2732,5,5,2
2733,2,2,3
2734,1,1,2
2735,1,1,2
2736,2,2,2
2737,0,0,3
2738,3,2,2
2739,5,3,1
2740,0,0,3
2741,1,1,3
2742,0,0,3
2743,3,2,1
2744,5,3,2
2745,0,0,3
2746,4,2,1
2747,12,8,2
2748,3,2,2
2749,1,1,3
2750,1,1,3
2751,2,2,3
2752,4,4,2
2753,7,3,1
2754,2,2,2
2755,5,5,3
2756,2,1,2
2757,7,5,1
2758,5,4,2
2759,2,1,2
2760,6,5,1
2761,3,2,2
2762,4,3,2
2763,1,1,3
2764,2,2,2
2765,1,1,3
2766,1,1,3
2767,0,0,3
2768,2,2,2
2769,2,2,2
2770,5,5,2
2771,0,0,3
2772,5,5,2
2773,1,1,2
2774,3,3,2
2775,7,7,2
2776,0,0,3
2777,1,1,2
2778,0,0,3
2779,2,2,2
2780,4,2,1
2781,3,2,1
2782,4,4,2
2783,2,2,2
2784,1,1,3
2785,2,1,2
2786,2,2,2
2787,5,2,1
2788,0,0,3
2789,1,1,2
2790,8,4,1
2791,1,1,2
2792,3,2,2
2793,6,6,2
2794,1,1,3
2795,2,1,2
2796,0,0,3
2797,3,2,2
2798,7,6,2
2799,4,4,2
2800,0,0,3
2801,0,0,3
2802,0,0,3
2803,8,7,2
2804,7,6,1
2805,2,2,2
2806,3,2,2
2807,9,6,2
2808,2,2,2
2809,3,3,2
2810,3,2,2
2811,3,2,2
2812,1,1,3
2813,5,3,2
2814,2,1,1
2815,2,2,2
2816,2,2,2
2817,1,1,3
2818,4,3,2
2819,1,1,2
2820,6,4,2
2821,0,0,3
2822,0,0,3
2823,4,3,2
2824,1,1,2
2825,3,1,1
2826,0,0,3
2827,1,1,2
2828,8,5,1
2829,2,2,2
2830,3,2,2
2831,3,2,2
2832,2,1,2
2833,3,3,3
2834,1,1,2
2835,4,2,2
2836,8,8,2
2837,1,1,3
2838,1,1,2
2839,0,0,3
2840,4,3,2
2841,4,2,1
2842,1,1,2
2843,0,0,3
2844,8,4,1
2845,2,2,3
2846,2,1,2
2847,7,6,1
2848,3,2,2
2849,1,1,2
2850,1,1,2
2851,3,2,2
2852,1,1,2
2853,2,2,2
2854,9,6,1
2855,6,5,1
2856,6,3,2
2857,2,1,2
2858,2,2,2
2859,3,3,3
2860,1,1,3
2861,1,1,2
2862,3,2,1
2863,1,1,2
2864,4,2,1
2865,7,6,2
2866,6,3,1
2867,8,5,1
2868,6,4,2
2869,2,2,2
2870,0,0,3
2871,5,3,1
2872,5,4,1
2873,1,1,2
2874,1,1,3
2875,2,1,1
2876,3,2,2
2877,0,0,3
2878,0,0,3
2879,1,1,2
2880,1,1,3
2881,6,4,1
2882,6,3,1
2883,0,0,3
2884,5,4,2
2885,2,1,1
2886,7,3,1
2887,0,0,3
2888,0,0,3
2889,5,3,1
2890,1,1,3
2891,2,2,2
2892,8,5,1
2893,0,0,3
2894,2,1,1
2895,2,2,2
2896,7,4,1
2897,3,1,1
2898,2,2,3
2899,3,2,2
2900,7,3,1
2901,2,2,3
2902,6,4,2
2903,3,2,1
2904,1,1,2
2905,5,2,1
2906,6,2,1
2907,0,0,3
2908,1,1,2
2909,1,1,2
2910,12,6,1
2911,1,1,2
2912,1,1,2
2913,4,2,1
2914,7,7,3
2915,1,1,2
2916,3,2,2
2917,5,4,1
2918,3,2,2
2919,0,0,3
2920,2,2,2
2921,3,2,1
2922,5,3,1
2923,3,2,1
2924,1,1,3
2925,2,1,2
2926,3,2,2
2927,2,1,2
2928,5,4,2
2929,3,2,2
2930,6,4,2
2931,2,2,2
2932,2,2,3
2933,6,3,1
2934,2,2,2
2935,6,4,1
2936,0,0,3
2937,1,1,2
2938,1,1,2
2939,2,2,2
2940,2,2,2
2941,2,1,2
2942,0,0,3
2943,11,5,1
2944,6,3,2
2945,1,1,3
2946,2,2,3
2947,6,3,1
2948,5,3,2
2949,3,2,2
2950,0,0,3
2951,3,2,1
2952,6,5,2
2953,0,0,3
2954,0,0,3
2955,2,2,3
2956,8,4,1
2957,1,1,2
2958,1,1,3
2959,4,4,2
2960,2,2,3
2961,2,1,1
2962,1,1,2
2963,1,1,2
2964,3,1,1
2965,3,2,2
2966,1,1,2
2967,7,5,1
2968,0,0,3
2969,1,1,3
2970,4,2,2
2971,2,1,2
2972,5,4,2
2973,2,2,2
2974,3,1,1
2975,2,2,2
2976,1,1,2
2977,1,1,3
2978,0,0,3
2979,2,1,1
2980,1,1,2
2981,4,2,1
2982,1,1,3
2983,4,3,2
2984,5,4,2
2985,6,6,2
2986,6,3,1
2987,5,3,1
2988,3,2,2
2989,1,1,2
2990,0,0,3
2991,2,1,1
2992,4,3,2
2993,6,4,2
2994,3,2,1
2995,1,1,2
2996,3,2,1
2997,2,1,2
2998,2,1,2
2999,1,1,2
3000,2,1,2
3001,6,4,1
3002,3,3,3
3003,3,2,1
3004,7,4,2
3005,1,1,2
3006,0,0,3
3007,2,2,2
3008,2,2,3
3009,4,2,1
3010,4,4,3
3011,3,3,3
3012,9,7,1
3013,2,1,1
3014,5,4,1
3015,1,1,2
3016,3,2,1
3017,2,2,2
3018,9,4,1
3019,2,1,2
3020,3,2,1
3021,6,5,1
3022,4,3,2
3023,2,2,2
3024,1,1,2
3025,2,2,2
3026,1,1,3
3027,4,2,1
3028,3,2,1
3029,2,2,2
3030,1,1,2
3031,4,2,1
3032,0,0,3
3033,2,2,3
3034,4,3,1
3035,3,2,1
3036,0,0,3
3037,7,5,1
3038,14,7,2
3039,0,0,3
3040,4,2,2
3041,1,1,2
3042,3,2,2
3043,4,2,1
3044,3,2,1
3045,3,2,2
3046,0,0,3
3047,8,5,1
3048,1,1,2
3049,7,7,3
3050,0,0,3
3051,2,2,2
3052,2,1,2
3053,0,0,3
3054,2,2,3
3055,1,1,2
3056,8,5,1
3057,0,0,3
3058,2,2,2
3059,7,3,1
3060,0,0,3
3061,2,2,3
3062,3,2,2
3063,3,3,2
3064,6,3,2
3065,1,1,2
3066,0,0,3
3067,1,1,2
3068,9,6,2
3069,8,6,1
3070,8,6,2
3071,2,2,2
3072,0,0,3
3073,1,1,3
3074,5,3,2
3075,1,1,2
3076,2,1,1
3077,0,0,3
3078,5,3,2
3079,1,1,2
3080,0,0,3
3081,1,1,2
3082,5,3,2
3083,5,4,2
3084,2,2,2
3085,6,4,1
3086,3,1,1
3087,3,1,1
3088,5,5,2
3089,3,2,2
3090,1,1,2
3091,1,1,3
3092,3,2,1
3093,3,3,2
3094,1,1,2
3095,2,1,2
3096,1,1,3
3097,1,1,3
3098,2,1,1
3099,7,4,1
3100,3,3,3
3101,10,7,2
3102,7,4,1
3103,0,0,3
3104,3,3,2
3105,3,1,1
3106,0,0,3
3107,2,2,2
3108,4,2,1
3109,4,2,2
3110,3,2,2
3111,2,2,2
3112,8,5,1
3113,4,2,1
3114,0,0,3
3115,2,2,2
3116,0,0,3
3117,3,2,2
3118,2,1,1
3119,4,3,1
3120,2,2,2
3121,5,3,2
3122,1,1,2
3123,3,2,1
3124,2,1,2
3125,0,0,3
3126,0,0,3
3127,5,3,2
3128,2,1,2
3129,3,2,2
3130,2,1,2
3131,4,3,2
3132,1,1,2
3133,5,3,1
3134,1,1,2
3135,1,1,2
3136,1,1,2
3137,4,3,2
3138,1,1,2
3139,0,0,3
3140,1,1,2
3141,6,4,2
3142,1,1,2
3143,1,1,3
3144,3,2,2
3145,1,1,3
3146,3,2,1
3147,1,1,2
3148,3,3,2
3149,2,2,3
3150,3,3,2
3151,1,1,3
3152,5,4,2
3153,2,1,2
3154,5,2,1
3155,6,4,1
3156,3,2,1
3157,1,1,3
3158,4,3,1
3159,2,2,2
3160,0,0,3
3161,1,1,2
3162,4,3,2
3163,6,5,2
3164,0,0,3
3165,0,0,3
3166,1,1,2
3167,0,0,3
3168,3,2,2
3169,1,1,2
3170,2,1,2
3171,1,1,2
3172,1,1,2
3173,3,3,2
3174,3,2,1
3175,0,0,3
3176,3,1,1
3177,1,1,2
3178,5,3,1
3179,3,2,2
3180,3,3,3
3181,3,2,2
3182,4,2,2
3183,5,3,2
3184,1,1,2
3185,1,1,3
3186,6,6,2
3187,3,2,2
3188,4,3,2
3189,1,1,3
3190,0,0,3
3191,2,2,3
3192,1,1,3
3193,1,1,2
3194,5,2,1
3195,3,2,1
3196,3,2,2
3197,6,3,1
3198,2,1,1
3199,1,1,2
3200,2,2,3
3201,2,2,2
3202,5,5,2
3203,4,3,1
3204,4,2,1
3205,4,2,1
3206,3,2,1
3207,1,1,2
3208,5,2,1
3209,1,1,3
3210,5,3,1
3211,1,1,3
3212,8,5,2
3213,0,0,3
